都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,住所,方書,緯度,経度,設置位置,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,小児対応設備の有無,URL,備考
350001,350001461978,山口県,1978,山口トヨペット(株)小野田店,ヤマグチトヨペットカブオノダテン,山陽小野田市新生３－１－７,,34.004406,131.17807,ショールーム,,,,,,,,,,,
350001,350001461979,山口県,1979,アルク港町店,アルクミナトマチミセ,山陽小野田市港町９－２,,33.973576,131.176865,店舗内,,,,,,,,,,,
350001,350001461980,山口県,1980,アルク小野田店,アルクオノダテン,山陽小野田市大字西高泊６４０番地の１,,34.003166,131.181808,1Fトイレ入り口,,,,,,,,,,,
350001,350001461981,山口県,1981,大島総合支所,オオシマソウゴウシショ,大島郡周防大島町大字小松１２６－２,,33.927559,132.195328,"大島総合支所
1階",,,,,,,,,,,
350001,350001461982,山口県,1982,久賀総合支所,クカソウゴウシショ,大島郡周防大島町大字久賀５１３４,,33.937672,132.266953,久賀総合支所　1階,,,,,,,,,,,
350001,350001461983,山口県,1983,東和総合支所（星野哲郎記念館）,トウワソウゴウシショ（ホシノテツロウキネンカン）,大島郡周防大島町大字平野４１７－１１,,33.900143,132.355499,東和総合支所　1階,,,,,,,,,,,
350001,350001461984,山口県,1984,橘総合センター,タチバナソウゴウセンター,大島郡周防大島町大字西安下庄４４５－２,,33.893017,132.263794,１階　事務室前のホール,,,,,,,,,,,
350001,350001461985,山口県,1985,蒲野農村環境改善センター,ガマノノウソンカンキョウカイゼンセンター,大島郡周防大島町大字東三蒲１７０４－１,,33.944561,132.211639,玄関,,,,,,,,,,,
350001,350001461986,山口県,1986,沖浦農村環境改善センター,オキウラノウソンカンキョウカイゼンセンター,大島郡周防大島町大字戸田９２９－１,,33.883896,132.202362,玄関ホール,,,,,,,,,,,
350001,350001461987,山口県,1987,油田農村環境改善センター,ユダノウソンカンキョウカイゼンセンター,大島郡周防大島町大字伊保田１７６９－６,,33.945499,132.428818,玄関ホール,,,,,,,,,,,
350001,350001461988,山口県,1988,浮島漁村センター,ウカシマギョソンセンター,大島郡周防大島町大字浮島,,33.949909,132.345459,玄関,,,,,,,,,,,
350001,350001461989,山口県,1989,浮島地区学習等供用施設,ウカシマチクガクシュウトウキョウヨウシセツ,大島郡周防大島町大字浮島４９２－４,,33.949909,132.345459,玄関,,,,,,,,,,,
350001,350001461990,山口県,1990,久賀小学校,クカショウガッコウ,大島郡周防大島町久賀４８０２,,33.937672,132.266953,玄関(管理特別教室棟1階),,,,,,,,,,,
350001,350001461991,山口県,1991,椋野小学校,ムクノショウガッコウ,大島郡周防大島町椋野１３２８－１,,33.950668,132.231567,玄関(管理特別教室棟1階),,,,,,,,,,,
350001,350001461992,山口県,1992,三蒲小学校,ミガマショウガッコウ,大島郡周防大島町東三蒲１１０７－１,,33.945553,132.213623,昇降口(管理教室棟1階),,,,,,,,,,,
350001,350001461993,山口県,1993,明新小学校,メイシンショウガッコウ,大島郡周防大島町小松開作１２１－１,,33.929092,132.190475,昇降口（管理教室棟1階）,,,,,,,,,,,
350001,350001461994,山口県,1994,沖浦小学校,オキウラショウガッコウ,大島郡周防大島町横見３４６－１,,33.890961,132.190796,玄関（校舎棟1階）,,,,,,,,,,,
350001,350001461995,山口県,1995,油田小学校,ユダショウガッコウ,大島郡周防大島町伊保田１１９５,,33.945499,132.428818,玄関（教室棟1階）,,,,,,,,,,,
350001,350001461996,山口県,1996,情島小学校・情島中学校,ナサケジマショウガッコウ・ジョウシマチュウガッコウ,大島郡周防大島町伊保田１６３,,33.945499,132.428818,玄関（管理特別教室棟1階）,,,,,,,,,,,
350001,350001461997,山口県,1997,和田小学校,ワダショウガッコウ,大島郡周防大島町和田１４０３－１,,33.935322,132.411697,玄関（管理教室棟1階）,,,,,,,,,,,
350001,350001461998,山口県,1998,森野小学校,モリノショウガッコウ,大島郡周防大島町平野２６９－４３,,33.900143,132.355499,玄関（教室棟1階）,,,,,,,,,,,
350001,350001461999,山口県,1999,城山小学校,ジョウヤマショウガッコウ,大島郡周防大島町外入２１３３－１,,33.874699,132.336548,玄関（管理特別教室棟1階）,,,,,,,,,,,
350001,350001462000,山口県,2000,島中小学校,シマナカショウガッコウ,大島郡周防大島町土居１３００－４,,33.913338,132.308136,昇降口（校舎棟1階）,,,,,,,,,,,
350001,350001462001,山口県,2001,浮島小学校,ウカシマショウガッコウ,大島郡周防大島町浮島２０５－１,,33.949909,132.345459,昇降口（管理教室棟1階）,,,,,,,,,,,
350001,350001462002,山口県,2002,安下庄小学校,アゲノショウショウガッコウ,大島郡周防大島町大字西安下庄４１８,,33.893017,132.263794,玄関（管理棟1階）,,,,,,,,,,,
350001,350001462003,山口県,2003,久賀中学校,クカチュウガッコウ,大島郡周防大島町久賀４８２３,,33.937672,132.266953,玄関（管理普通教室棟1階）,,,,,,,,,,,
350001,350001462004,山口県,2004,大島中学校,オオシマチュウガッコウ,大島郡周防大島町大字西屋代２５９８,,33.92432,132.198212,玄関（校舎棟1階）,,,,,,,,,,,
350001,350001462005,山口県,2005,東和中学校,トウワナカガッコウ,大島郡周防大島町大字西方２０４８－１,,33.885509,132.357452,玄関（校舎棟1階）,,,,,,,,,,,
350001,350001462006,山口県,2006,安下庄中学校,アゲノショウチュウガッコウ,大島郡周防大島町大字西安下庄５６２,,33.893017,132.263794,玄関（校舎棟1階）,,,,,,,,,,,
350001,350001462007,山口県,2007,周防大島高等学校安下庄校舎,スオウオオシマコウトウガッコウアゲノショウコウシャ,大島郡周防大島町大字西安下庄４８９,,33.893017,132.263794,事務室前廊下（仮設校舎１階）,,,,,,,,,,,
350001,350001462008,山口県,2008,周防大島高等学校久賀校舎,スオウオオシマコウトウガッコウクカコウシャ,大島郡周防大島町大字久賀４８５１－２,,33.937672,132.266953,正面玄関,,,,,,,,,,,
350001,350001462009,山口県,2009,周防大島高等学校久賀校舎,スオウオオシマコウトウガッコウクカコウシャ,大島郡周防大島町大字久賀４８５１－２,,33.937672,132.266953,屋外グラウンド,,,,,,,,,,,
350001,350001462010,山口県,2010,大島商船高等専門学校,オオシマショウセンコウトウセンモンガッコウ,大島郡周防大島町大字小松１０９１－１,,33.937469,132.190369,学生課事務室前（校舎・管理棟１階）,,,,,,,,,,,
350001,350001462011,山口県,2011,大島商船高等専門学校,オオシマショウセンコウトウセンモンガッコウ,大島郡周防大島町大字小松１０９１－１,,33.937469,132.190369,練習船大島丸,,,,,,,,,,,
350001,350001462012,山口県,2012,大島商船高等専門学校,オオシマショウセンコウトウセンモンガッコウ,大島郡周防大島町大字小松１０９１－１,,33.937469,132.190369,学生寮事務室前（学生寮１階）,,,,,,,,,,,
350001,350001462013,山口県,2013,山口県たちばな園,ヤマグチケンタチバナエン,大島郡周防大島町大字油良１０２０,,33.907242,132.313858,玄関,,,,,,,,,,,
350001,350001462014,山口県,2014,たちばなケアプラザ,タチバナケアプラザ,大島郡周防大島町大字西安下庄３９２０－１,,33.893017,132.263794,介護予防班,,,,,,,,,,,
350001,350001462015,山口県,2015,大島文化センター,オオシマブンカセンター,大島郡周防大島町大字小松１３８－１,,33.928322,132.194153,１階　事務室,,,,,,,,,,,
350001,350001462016,山口県,2016,周防大島町　総合体育館,スオウ　ソウゴウタイイクカン,大島郡周防大島町大字西方１９５８－７７,,33.885509,132.357452,玄関,,,,,,,,,,,
350001,350001462017,山口県,2017,周防大島町陸上競技場,スオウリクジョウキョウギジョウ,大島郡周防大島町大字西方１９５８－７７,,33.885509,132.357452,１階　事務室,,,,,,,,,,,
350001,350001462018,山口県,2018,片添ヶ浜海浜公園,カタゾエ,大島郡周防大島町片添,,33.927502,132.195282,管理棟エントランス,,,,,,,,,,,
350001,350001462019,山口県,2019,竜崎温泉潮風の湯,リュウザキオンセンシオカゼノユ,大島郡周防大島町大字東安下庄６８５－２,,33.902946,132.292572,温浴プール監視室,,,,,,,,,,,
350001,350001462020,山口県,2020,ホテル&リゾート　サンシャインサザンセト,ホテル&リゾート　サンシャインサザンセト,大島郡周防大島町大字平野１３４７－１,,33.900143,132.355499,-,,,,,,,,,,,
350001,350001462021,山口県,2021,周防大島ホテル大観荘,スオウオオシマホテルダイカンソウ,大島郡周防大島町大字小松１６５６－３,,33.941822,132.187759,-,,,,,,,,,,,
350001,350001462022,山口県,2022,和木町役場,ワキチョウヤクバ,玖珂郡和木町和木１－１－１,,34.201897,132.218338,庁舎1階,,,,,,,,,,,
350001,350001462023,山口県,2023,和木町総合コミュニティーセンター,ワキチョウソウゴウコミュニティーセンター,玖珂郡和木町和木２－１５－１,,34.206936,132.221542,玄関ホール,,,,,,,,,,,
350001,350001462024,山口県,2024,岩国地区消防組合中央消防署東出張所,イワクニチクショウボウクミアイチュウオウショウボウショヒガシシュッチョウショ,玖珂郡和木町４－１－２,,34.202396,132.220398,事務所内,,,,,,,,,,,
350001,350001462025,山口県,2025,和木町立和木保育園,ワキチョウリツワキホイクエン,玖珂郡和木町和木２－９－１,,34.204777,132.222961,玄関,,,,,,,,,,,
350001,350001462026,山口県,2026,和木町立和木幼稚園,ワキチョウリツワキヨウチエン,玖珂郡和木町和木２－１１－１,,34.206085,132.221771,玄関,,,,,,,,,,,
350001,350001462027,山口県,2027,和木小学校,ワキショウガッコウ,玖珂郡和木町和木１－１３－１,,34.204666,132.217743,職員室（2Ｆ）,,,,,,,,,,,
350001,350001462028,山口県,2028,和木中学校,ワキチュウガッコウ,玖珂郡和木町和木２－５－２,,34.203579,132.220932,玄関ホール,,,,,,,,,,,
350001,350001462029,山口県,2029,和木町文化会館,ワキチョウブンカカイカン,玖珂郡和木町和木２－１－１,,34.202698,132.221329,玄関ホール,,,,,,,,,,,
350001,350001462030,山口県,2030,和木町体育センター,ワキチョウタイイクセンター,玖珂郡和木町和木１－３－１３,,34.203617,132.219864,玄関ホール,,,,,,,,,,,
350001,350001462031,山口県,2031,和木ゴルフ倶楽部,ワキゴルフクラブ,玖珂郡和木町大字瀬田４２４－３,,34.189766,132.218857,"スタート室
（ｸﾗﾌﾞﾊｳｽB１F）",,,,,,,,,,,
350001,350001462032,山口県,2032,蜂ヶ峯総合公園管理棟,ハチガミネソウゴウコウエンカンリトウ,玖珂郡和木町瀬田２６０－１,,34.196175,132.218094,玄関ホール,,,,,,,,,,,
350001,350001462033,山口県,2033,三井化学(株)　岩国大竹工場,ミツイカガクカブ　イワクニオオタケコウジョウ,玖珂郡和木町和木６－１－２,,34.209446,132.244476,-,,,,,,,,,,,
350001,350001462034,山口県,2034,新日本石油精製(株)　麻里布製油所,シンニホンセキユセイセイカブ　アササトヌノセイユジョ,玖珂郡和木町和木６－１－１,,34.209446,132.244476,正門警備室,,,,,,,,,,,
350001,350001462035,山口県,2035,新日本石油精製(株)　麻里布製油所,シンニホンセキユセイセイカブ　アササトヌノセイユジョ,玖珂郡和木町和木６－１－１,,34.209446,132.244476,当直長室,,,,,,,,,,,
350001,350001462036,山口県,2036,新日本石油精製(株)　麻里布製油所,シンニホンセキユセイセイカブ　アササトヌノセイユジョ,玖珂郡和木町和木６－１－１,,34.209446,132.244476,製油装置計器室,,,,,,,,,,,
350001,350001462037,山口県,2037,上関町役場本庁,カミヤクバホンチョウ,熊毛郡上関町大字長島５０３,,33.82235,132.078217,本庁1階　玄関口,,,,,,,,,,,
350001,350001462038,山口県,2038,白井田事務所,シジムショ,熊毛郡上関町大字長島３９１６－２,,33.82235,132.078217,"白井田事務所
玄関口",,,,,,,,,,,
350001,350001462039,山口県,2039,八島コミュニティセンター,ヤコミュニティセンター,熊毛郡上関町大字八島６８８－３,,33.73867,132.145187,"八島コミュニティーセンター　
1階　玄関口",,,,,,,,,,,
350001,350001462040,山口県,2040,戸津つどい館,ヘツドイカン,熊毛郡上関町大字長島４７２３－１,,33.82235,132.078217,"戸津つどい館
玄関口",,,,,,,,,,,
350001,350001462041,山口県,2041,上関町中央公民館,カミチュウオウコウミンカン,熊毛郡上関町大字室津８４７,,33.846363,132.134216,"中央公民館
1階　ロビー",,,,,,,,,,,
350001,350001462042,山口県,2042,上関小学校,カミノセキショウガッコウ,熊毛郡上関町長島２５０,,33.82235,132.078217,１階ホール,,,,,,,,,,,
