trans_id,lang,translation
中国自動車学校前,ja-Hrkt,ちゅうごくじどうしゃがっこうま
中国自動車学校前,en,Chugoku Jidosha Gakko-mae (Chugoku Driving School)
中国自動車学校前,ko,주고쿠 자동차학교
中国自動車学校前,zh-cn,中国驾校前
中国自動車学校前,zh-tw,中國駕校前
新大州橋,ja,新大州橋
新大州橋,ja-Hrkt,しんおおずばし
新大州橋,en,Shin-ozu-bashi
新大州橋,ko,신오즈바시
新大州橋,zh-cn,新大州桥
新大州橋,zh-tw,新大州橋
丹那町西,ja,丹那町西
丹那町西,ja-Hrkt,たんなちょうにし
丹那町西,en,Tannacho-nishi
丹那町西,ko,단나초 니시
丹那町西,zh-cn,丹那町西
丹那町西,zh-tw,丹那町西
丹那町,ja,丹那町
丹那町,ja-Hrkt,たんなちょう
丹那町,en,Tannacho
丹那町,ko,단나초
丹那町,zh-cn,丹那町
丹那町,zh-tw,丹那町
仁保沖町,ja,仁保沖町
仁保沖町,ja-Hrkt,にほおきまち
仁保沖町,en,Niho Okimachi
仁保沖町,ko,니호오키마치
仁保沖町,zh-cn,仁保冲町
仁保沖町,zh-tw,仁保衝町
平塚町,ja,平塚町
平塚町,ja-Hrkt,ひらつかちょう
平塚町,en,Hiratsukacho
平塚町,ko,히라쓰카초
平塚町,zh-cn,平塚町
平塚町,zh-tw,平塚町
並木通り入口,ja,並木通り入口
並木通り入口,ja-Hrkt,なみきどおりいりぐち
並木通り入口,en,Namiki-dori-iriguchi (Namiki Ave.)
並木通り入口,ko,나미키 도리 이리구치
並木通り入口,zh-cn,并木通入口
並木通り入口,zh-tw,並木通入口
向洋駅前,ja,向洋駅前
向洋駅前,ja-Hrkt,むかいなだえきまえまつだほんしゃまえ
向洋駅前,en,Mukainada Sta./Mazda Honsha-mae
向洋駅前,ko,무카이나다 역（마쓰다 본사）
向洋駅前,zh-cn,向洋站前（马自达总部前）
向洋駅前,zh-tw,向洋站前（馬自達總部前）
青崎一丁目,ja,青崎一丁目
青崎一丁目,ja-Hrkt,あおさきいっちょうめ
青崎一丁目,en,Aosaki-itchome (Aosaki 1)
青崎一丁目,ko,아오사키 1초메
青崎一丁目,zh-cn,青崎一丁目
青崎一丁目,zh-tw,青崎一丁目
空城山公園入口,ja,空城山公園入口
空城山公園入口,ja-Hrkt,そらじょうざんこうえんいりぐち
空城山公園入口,en,Sorajoyama Koen-iriguchi (Sorajoyama Park)
空城山公園入口,ko,소라조야마 공원
空城山公園入口,zh-cn,空城山公园入口
空城山公園入口,zh-tw,空城山公園入口
府中南小学校入口,ja,府中南小学校入口
府中南小学校入口,ja-Hrkt,ふちゅうみなみしょうがっこうい
府中南小学校入口,en,Fuchu-minami Shogakko-iriguchi (Fuchu-minami Elementary School Entrance)
府中南小学校入口,ko,후추 미나미 초등학교
府中南小学校入口,zh-cn,府中南小学入口
府中南小学校入口,zh-tw,府中南小學入口
府中南公民館,ja,府中南公民館
府中南公民館,ja-Hrkt,ふちゅうみなみこうみんかん
府中南公民館,en,Fuchu-minami Kominkan
府中南公民館,ko,후추 미나미 공민관
府中南公民館,zh-cn,府中南公民馆
府中南公民館,zh-tw,府中南公民館
鹿籠二丁目,ja,鹿籠二丁目
鹿籠二丁目,ja-Hrkt,こごもりにちょうめ
鹿籠二丁目,en,Kogomori-nichome (Kogomori 2)
鹿籠二丁目,ko,고고모리 2초메
鹿籠二丁目,zh-cn,鹿笼二丁目
鹿籠二丁目,zh-tw,鹿籠二丁目
緑ヶ丘上,ja,緑ヶ丘上
緑ヶ丘上,ja-Hrkt,みどりがおかかみ
緑ヶ丘上,en,Midorigaoka-kami
緑ヶ丘上,ko,미도리가오카 카미
緑ヶ丘上,zh-cn,绿丘上
緑ヶ丘上,zh-tw,綠丘上
緑ヶ丘,ja,緑ヶ丘
緑ヶ丘,ja-Hrkt,みどりがおか
緑ヶ丘,en,Midorigaoka
緑ヶ丘,ko,미도리가오카
緑ヶ丘,zh-cn,绿丘
緑ヶ丘,zh-tw,綠丘
牛田本町一丁目,ja,牛田本町一丁目
牛田本町一丁目,ja-Hrkt,うしたほんまちいっちょうめ
牛田本町一丁目,en,Ushita-honmachi-itchome (Ushita-honmachi 1)
牛田本町一丁目,ko,우시타 혼마치 1초메
牛田本町一丁目,zh-cn,牛田本町一丁目
牛田本町一丁目,zh-tw,牛田本町一丁目
大学病院入口,ja,大学病院入口
大学病院入口,ja-Hrkt,だいがくびょういんいりぐち
大学病院入口,en,Daigaku Byoin-iriguchi (Univ. Hospital Entrance)
大学病院入口,ko,대학병원
大学病院入口,zh-cn,大学医院入口
大学病院入口,zh-tw,大學醫院入口
段原南,ja,段原南
段原南,ja-Hrkt,だんばらみなみ
段原南,en,Dambara-minami
段原南,ko,단바라 미나미
段原南,zh-cn,段原南
段原南,zh-tw,段原南
段原中央,ja,段原中央
段原中央,ja-Hrkt,だんばらちゅうおう
段原中央,en,Dambara-chuo
段原中央,ko,단바라 추오
段原中央,zh-cn,段原中央
段原中央,zh-tw,段原中央
青崎二丁目,ja,青崎二丁目
青崎二丁目,ja-Hrkt,あおさきにちょうめ
青崎二丁目,en,Aosaki-nichome (Aosaki 2)
青崎二丁目,ko,아오사키 2초메
青崎二丁目,zh-cn,青崎二丁目
青崎二丁目,zh-tw,青崎二丁目
牛田早稲田三丁目,ja,牛田早稲田三丁目
牛田早稲田三丁目,ja-Hrkt,うしたわせださんちょうめ
牛田早稲田三丁目,en,Ushita-waseda-sanchome (Ushita-waseda 3)
牛田早稲田三丁目,ko,우시타 와세다 3초메
牛田早稲田三丁目,zh-cn,牛田早稻田三丁目
牛田早稲田三丁目,zh-tw,牛田早稻田三丁目
江波トンネル北,ja,江波トンネル北
江波トンネル北,ja-Hrkt,えばとんねるきた
江波トンネル北,en,Eba Tunnel-kita
江波トンネル北,ko,에바 터널 키타
江波トンネル北,zh-cn,江波隧道北
江波トンネル北,zh-tw,江波隧道北
東堀越,ja,東堀越
東堀越,ja-Hrkt,ひがしほりこし
東堀越,en,Higashi-horikoshi
東堀越,ko,히가시호리코시
東堀越,zh-cn,东堀越
東堀越,zh-tw,東堀越
舟入小学校入口,ja,舟入小学校入口
舟入小学校入口,ja-Hrkt,ふないりしょうがっこういりぐち
舟入小学校入口,en,Funairi Shogakko-iriguchi (Funairi Elementary School)
舟入小学校入口,ko,후나이리 초등학교
舟入小学校入口,zh-cn,舟入小学入口
舟入小学校入口,zh-tw,舟入小學入口
江波本町,ja,江波本町
江波本町,ja-Hrkt,えばほんまち
江波本町,en,Eba-honmachi
江波本町,ko,에바 혼마치
江波本町,zh-cn,江波本町
江波本町,zh-tw,江波本町
入川,ja,入川
入川,ja-Hrkt,いりかわ
入川,en,Irikawa
入川,ko,이리카와
入川,zh-cn,入川
入川,zh-tw,入川
南観音七丁目,ja,南観音七丁目
南観音七丁目,ja-Hrkt,みなみかんおんななちょうめ
南観音七丁目,en,Minami-kanon-nanachome (Minami-kanon 7)
南観音七丁目,ko,미나미칸온 7초메
南観音七丁目,zh-cn,南观音七丁目
南観音七丁目,zh-tw,南觀音七丁目
船越町,ja,船越町
船越町,ja-Hrkt,ふなこしちょう
船越町,en,Funakoshicho
船越町,ko,후나코시초
船越町,zh-cn,船越町
船越町,zh-tw,船越町
海田,ja,海田
海田,ja-Hrkt,かいた
海田,en,Kaita
海田,ko,가이타
海田,zh-cn,海田
海田,zh-tw,海田
海田市駅入口,ja,海田市駅入口
海田市駅入口,ja-Hrkt,かいたいちえきいりぐち
海田市駅入口,en,Kaitaichi Sta. Entrance
海田市駅入口,ko,가이타이치 역
海田市駅入口,zh-cn,海田市站入口
海田市駅入口,zh-tw,海田市站入口
白神社前,ja,白神社前
白神社前,ja-Hrkt,しらかみしゃまえ
白神社前,en,Shirakamisha-mae
白神社前,ko,시라카미샤 마에
白神社前,zh-cn,白神社前
白神社前,zh-tw,白神社前
海田大正町,ja,海田大正町
海田大正町,ja-Hrkt,かいたたいしょうまち
海田大正町,en,Kaita Taishomachi
海田大正町,ko,가이타 타이쇼마치
海田大正町,zh-cn,海田大正町
海田大正町,zh-tw,海田大正町
南海田,ja,南海田
南海田,ja-Hrkt,みなみかいた
南海田,en,Minami-kaita
南海田,ko,미나미카이타
南海田,zh-cn,南海田
南海田,zh-tw,南海田
自衛隊前,ja,自衛隊前
自衛隊前,ja-Hrkt,じえいたいまえ
自衛隊前,en,Jieitai-mae
自衛隊前,ko,지에타이 마에
自衛隊前,zh-cn,自卫队前
自衛隊前,zh-tw,自衛隊前
呉駅前,ja,呉駅前
呉駅前,ja-Hrkt,くれえきまえ
呉駅前,en,Kure Sta.
呉駅前,ko,구레 역
呉駅前,zh-cn,吴站前
呉駅前,zh-tw,吳站前
四ツ道路,ja,四ツ道路
四ツ道路,ja-Hrkt,よつどうろ
四ツ道路,en,Yotsudoro
四ツ道路,ko,요쓰 도로
四ツ道路,zh-cn,四道路
四ツ道路,zh-tw,四道路
四道路・四ツ道路,ja,四道路・四ツ道路
四道路・四ツ道路,ja-Hrkt,よつどうろ
四道路・四ツ道路,en,Yotsudoro
四道路・四ツ道路,ko,요쓰 도로
四道路・四ツ道路,zh-cn,四道路
四道路・四ツ道路,zh-tw,四道路
呉本通り三丁目,ja,呉本通り三丁目
呉本通り三丁目,ja-Hrkt,くれほんどおりさんちょうめ
呉本通り三丁目,en,Kure-hondori-sanchome (Kure-hondori 3)
呉本通り三丁目,ko,구레혼도리 3초메
呉本通り三丁目,zh-cn,吴本通三丁目
呉本通り三丁目,zh-tw,吳本通三丁目
呉本通り四丁目,ja,呉本通り四丁目
呉本通り四丁目,ja-Hrkt,くれほんどおりよんちょうめ
呉本通り四丁目,en,Kure-hondori-yonchome (Kure-hondori 4)
呉本通り四丁目,ko,구레혼도리 4초메
呉本通り四丁目,zh-cn,吴本通四丁目
呉本通り四丁目,zh-tw,吳本通四丁目
呉本通り六丁目,ja,呉本通り六丁目
呉本通り六丁目,ja-Hrkt,くれほんどおりろくちょうめ
呉本通り六丁目,en,Kure-hondori-rokuchome (Kure-hondori 6)
呉本通り六丁目,ko,구레혼도리 6초메
呉本通り六丁目,zh-cn,吴本通六丁目
呉本通り六丁目,zh-tw,吳本通六丁目
神崎,ja,神崎
神崎,ja-Hrkt,かんざきやのしゅうかいじょまえ
神崎,en,Kanzaki (Yanohigashi Shukaisho-mae)
神崎,ko,간자키（야노 히가시 슈카이쇼 마에）
神崎,zh-cn,神崎（矢野东集会所前）
神崎,zh-tw,神崎（矢野東集會所前）
矢野出張所,ja,矢野出張所
矢野出張所,ja-Hrkt,やのしゅっちょうしょ
矢野出張所,en,Yano Shutchosho-mae (Yano Branch Office)
矢野出張所,ko,야노 출장소 마에
矢野出張所,zh-cn,矢野办事处前
矢野出張所,zh-tw,矢野辦事處前
矢野出張所前,ja,矢野出張所前
矢野出張所前,ja-Hrkt,やのしゅっちょうしょ
矢野出張所前,en,Yano Shutchosho-mae (Yano Branch Office)
矢野出張所前,ko,야노 출장소 마에
矢野出張所前,zh-cn,矢野办事处前
矢野出張所前,zh-tw,矢野辦事處前
花上,ja,花上
花上,ja-Hrkt,はながみ
花上,en,Hanagami
花上,ko,하나가미
花上,zh-cn,花上
花上,zh-tw,花上
矢野東,ja,矢野東
矢野東,ja-Hrkt,やのひがし
矢野東,en,Yano-higashi
矢野東,ko,야노 히가시
矢野東,zh-cn,矢野东
矢野東,zh-tw,矢野東
矢野祇園,ja,矢野祇園
矢野祇園,ja-Hrkt,やのぎおん
矢野祇園,en,Yano Gion
矢野祇園,ko,야노 기온
矢野祇園,zh-cn,矢野祇园
矢野祇園,zh-tw,矢野祇園
矢野稲荷町,ja,矢野稲荷町
矢野稲荷町,ja-Hrkt,やのいなりまち
矢野稲荷町,en,Yano Inarimachi
矢野稲荷町,ko,야노 이나리마치
矢野稲荷町,zh-cn,矢野稻荷町
矢野稲荷町,zh-tw,矢野稻荷町
矢野天神,ja,矢野天神
矢野天神,ja-Hrkt,やのてんじん
矢野天神,en,Yano Tenjin
矢野天神,ko,야노 텐진
矢野天神,zh-cn,矢野天神
矢野天神,zh-tw,矢野天神
天神上,ja,天神上
天神上,ja-Hrkt,てんじんかみ
天神上,en,Tenjin-kami
天神上,ko,덴진 카미
天神上,zh-cn,天神上
天神上,zh-tw,天神上
昭和入口,ja,昭和入口
昭和入口,ja-Hrkt,しょうわいりぐち
昭和入口,en,Showa-iriguchi
昭和入口,ko,쇼와 이리구치
昭和入口,zh-cn,昭和入口
昭和入口,zh-tw,昭和入口
鷹の巣,ja,鷹の巣
鷹の巣,ja-Hrkt,たかのす
鷹の巣,en,Takanosu
鷹の巣,ko,다카노스
鷹の巣,zh-cn,鹰之巢
鷹の巣,zh-tw,鷹之巢
平谷説教場前,ja,平谷説教場前
平谷説教場前,ja-Hrkt,ひらだにせっきょうじょうまえ
平谷説教場前,en,Hiradani Sekkyojo-mae
平谷説教場前,ko,히라다니 셋쿄조 마에
平谷説教場前,zh-cn,平谷说教场前
平谷説教場前,zh-tw,平谷說教場前
平谷,ja,平谷
平谷,ja-Hrkt,ひらたに
平谷,en,Hiradani
平谷,ko,히라다니
平谷,zh-cn,平谷
平谷,zh-tw,平谷
団地西入口,ja,団地西入口
団地西入口,ja-Hrkt,だんちにしいりぐち
団地西入口,en,Danchi-nishi-iriguchi
団地西入口,ko,단치 니시 이리구치
団地西入口,zh-cn,团地西入口
団地西入口,zh-tw,團地西入口
境橋,ja,境橋
境橋,ja-Hrkt,さかいばし
境橋,en,Sakaibashi
境橋,ko,사카이바시（사카이바시 다리)
境橋,zh-cn,境桥
境橋,zh-tw,境橋
熊野西防災交流センター前,ja,熊野西防災交流センター前
熊野西防災交流センター前,ja-Hrkt,くまのにしぼうさいこうりゅうせんたー
熊野西防災交流センター前,en,熊野西防災交流センター前
熊野西防災交流センター前,ko,구마노 니시 방재 교류 센터 앞
熊野西防災交流センター前,zh-cn,熊野西防灾交流中心前
熊野西防災交流センター前,zh-tw,熊野西防災交流中心前
熊野第三小学校,ja,熊野第三小学校
熊野第三小学校,ja-Hrkt,くまのだいさんしょうがっこう
熊野第三小学校,en,Kumano Daisan Shogakko (Kumano Daisan Elementary School)
熊野第三小学校,ko,구마노 다이3 초등학교
熊野第三小学校,zh-cn,熊野第三小学
熊野第三小学校,zh-tw,熊野第三小學
北県営住宅前,ja,北県営住宅前
北県営住宅前,ja-Hrkt,きたけんえいじゅうたくまえ
北県営住宅前,en,Kita-kenei Jutaku-mae
北県営住宅前,ko,기타 켄에이 주타쿠 마에
北県営住宅前,zh-cn,北县营住宅前
北県営住宅前,zh-tw,北縣營住宅前
熊野営業所,ja,熊野営業所
熊野営業所,ja-Hrkt,くまのえいぎょうしょ
熊野営業所,en,Kumano Eigyosho
熊野営業所,ko,구마노 영업소
熊野営業所,zh-cn,熊野营业所
熊野営業所,zh-tw,熊野營業所
熊野川角,ja,熊野川角
熊野川角,ja-Hrkt,くまのかわすみ
熊野川角,en,Kumano Kawasumi
熊野川角,ko,구마노 카와스미
熊野川角,zh-cn,熊野川角
熊野川角,zh-tw,熊野川角
出来庭,ja,出来庭
出来庭,ja-Hrkt,できにわ
出来庭,en,Dekiniwa
出来庭,ko,데키니와
出来庭,zh-cn,出来庭
出来庭,zh-tw,出來庭
中溝,ja,中溝
中溝,ja-Hrkt,なかみぞ
中溝,en,Nakamizo
中溝,ko,나카미조
中溝,zh-cn,中沟
中溝,zh-tw,中溝
熊野萩原車庫前,ja,熊野萩原車庫前
熊野萩原車庫前,ja-Hrkt,くまのはぎわらしゃこまえ
熊野萩原車庫前,en,Kumano Hagiwara Shako-mae (Kumano Hagiwara Depot)
熊野萩原車庫前,ko,구마노하기와라 차고
熊野萩原車庫前,zh-cn,熊野萩原车库前
熊野萩原車庫前,zh-tw,熊野萩原車庫前
熊野萩原,ja,熊野萩原
熊野萩原,ja-Hrkt,くまのはぎわら
熊野萩原,en,Kumano Hagiwara
熊野萩原,ko,구마노 하기와라
熊野萩原,zh-cn,熊野萩原
熊野萩原,zh-tw,熊野萩原
熊野中筋,ja,熊野中筋
熊野中筋,ja-Hrkt,くまのなかすじ
熊野中筋,en,Kumano Nakasuji
熊野中筋,ko,구마노 나카스지
熊野中筋,zh-cn,熊野中筋
熊野中筋,zh-tw,熊野中筋
熊野町役場前,ja,熊野町役場前
熊野町役場前,ja-Hrkt,くまのちょうやくばまえ
熊野町役場前,en,Kumano Choyakuba-mae (Kumano Town Office)
熊野町役場前,ko,구마노 정 사무소
熊野町役場前,zh-cn,熊野町公所前
熊野町役場前,zh-tw,熊野町公所前
熊野保育所前,ja,熊野保育所前
熊野保育所前,ja-Hrkt,くまのほいくしょまえ
熊野保育所前,en,Kumano Hoikusho-mae (Kumano Nursery)
熊野保育所前,ko,구마노 보육소
熊野保育所前,zh-cn,熊野保育所前
熊野保育所前,zh-tw,熊野保育所前
萩原下,ja,萩原下
萩原下,ja-Hrkt,はぎはらしも
萩原下,en,Hagiwara-shimo
萩原下,ko,하기와라 시모
萩原下,zh-cn,萩原下
萩原下,zh-tw,萩原下
熊野馬場,ja,熊野馬場
熊野馬場,ja-Hrkt,くまのばば
熊野馬場,en,Kumanobaba
熊野馬場,ko,구마노바바
熊野馬場,zh-cn,熊野马场
熊野馬場,zh-tw,熊野馬場
熊野消防署前,ja,熊野消防署前
熊野消防署前,ja-Hrkt,くまのしょうぼうしょまえ
熊野消防署前,en,Kumano Shobosho-mae (Kumano Fire Station)
熊野消防署前,ko,구마노 소방서
熊野消防署前,zh-cn,熊野消防署前
熊野消防署前,zh-tw,熊野消防署前
広島国際大学,ja,広島国際大学
広島国際大学,ja-Hrkt,ひろしまこくさいだいがく
広島国際大学,en,Hiroshima Kokusai Daigaku (Hiroshima International Univ.)
広島国際大学,ko,히로시마국제대학
